Temperatur	Gewicht	Zeit
25.9638	245.297	1334.8
25.9676	246.298	1335.0
25.9689	245.401	1335.2
25.9554	245.219	1335.4
25.9628	244.335	1335.6
25.9777	245.479	1335.8
25.9699	244.153	1336.0
25.9756	245.349	1336.2
25.9537	245.44	1336.4
25.9842	245.986	1336.6
25.967	245.999	1336.8
25.9708	245.388	1337.0
25.9615	245.232	1337.2
25.9567	244.608	1337.4
25.9666	246.441	1337.6
25.9676	244.842	1337.8
25.9739	244.647	1338.0
25.947	245.739	1338.2
25.9634	245.791	1338.4
25.9624	246.493	1338.6
25.9485	245.453	1338.8
25.967	243.802	1339.0
25.9748	246.246	1339.2
25.9758	246.051	1339.4
25.9666	245.557	1339.6
25.9682	245.804	1339.8
25.964	246.363	1340.0
25.967	245.284	1340.2
25.9588	245.921	1340.4
25.9809	244.309	1340.6
25.9647	244.66	1340.8
25.9714	245.232	1341.0
25.9666	245.609	1341.2
25.9766	244.595	1341.4
25.956	246.532	1341.6
25.9729	244.998	1341.8
25.9794	245.232	1342.0
25.9577	244.738	1342.2
25.9708	245.349	1342.4
25.9893	245.583	1342.6
25.9813	246.61	1342.8
25.963	244.725	1343.0
25.9624	245.531	1343.2
25.9703	246.428	1343.4
25.9686	245.219	1343.6
25.9619	245.375	1343.8
25.9628	246.194	1344.0
25.9615	246.038	1344.2
25.9708	245.934	1344.4
25.9699	246.961	1344.6
25.9705	245.492	1344.8
25.9583	245.648	1345.0
25.9714	245.921	1345.2
25.9653	246.649	1345.4
25.9624	246.285	1345.6
25.9813	246.311	1345.8
25.9666	246.077	1346.0
25.9722	247.494	1346.2
25.9743	246.87	1346.4
25.9638	247.767	1346.6
25.9638	247.507	1346.8
25.9686	244.803	1347.0
25.9638	246.155	1347.2
25.9733	246.311	1347.4
25.9499	245.947	1347.6
25.9714	247.962	1347.8
25.9512	245.622	1348.0
25.9518	247.494	1348.2
25.964	246.376	1348.4
25.9722	246.181	1348.6
25.9556	247.091	1348.8
25.9712	246.493	1349.0
25.9611	245.895	1349.2
25.9579	246.493	1349.4
25.964	246.155	1349.6
25.9619	244.829	1349.8
25.9495	246.805	1350.0
25.9602	246.675	1350.2
25.9573	245.856	1350.4
25.9462	245.427	1350.6
25.9569	246.025	1350.8
25.9611	245.791	1351.0
25.9546	246.467	1351.2
25.9682	245.349	1351.4
25.9653	246.662	1351.6
25.9752	245.401	1351.8
25.9861	245.986	1352.0
25.9686	245.674	1352.2
25.9602	245.401	1352.4
25.9537	244.842	1352.6
25.9514	245.492	1352.8
25.9634	245.115	1353.0
25.968	245.193	1353.2
25.9676	245.648	1353.4
25.9611	244.803	1353.6
25.968	246.324	1353.8
25.9735	245.011	1354.0
25.9638	245.674	1354.2
25.9647	246.077	1354.4
25.9739	247.988	1354.6
25.9563	245.323	1354.8
25.9712	245.934	1355.0
25.9624	245.57	1355.2
25.9653	245.804	1355.4
25.9644	245.518	1355.6
25.9489	245.739	1355.8
25.9739	245.375	1356.0
25.9672	245.791	1356.2
25.9537	246.025	1356.4
25.9714	246.129	1356.6
25.9596	246.415	1356.8
25.9619	246.233	1357.0
25.9733	245.739	1357.2
25.967	246.883	1357.4
25.9583	245.895	1357.6
25.9583	244.686	1357.8
25.9653	244.985	1358.0
25.9592	244.244	1358.2
25.9825	246.428	1358.4
25.9809	245.453	1358.6
25.9634	245.882	1358.8
25.9588	245.479	1359.0
25.9466	246.675	1359.2
25.9743	245.089	1359.4
25.9586	244.829	1359.6
25.9569	245.102	1359.8
25.9554	245.882	1360.0
25.9676	245.596	1360.2
25.956	245.31	1360.4
25.9493	244.959	1360.6
25.964	245.973	1360.8
25.9619	244.517	1361.0
25.9485	245.739	1361.2
25.9579	246.064	1361.4
25.9718	245.856	1361.6
25.9611	244.647	1361.8
25.9583	245.219	1362.0
25.9527	245.687	1362.2
25.9573	245.466	1362.4
25.9495	246.09	1362.6
25.9483	245.518	1362.8
25.9527	245.661	1363.0
25.9537	244.244	1363.2
25.9489	243.984	1363.4
25.9705	245.258	1363.6
25.9611	245.427	1363.8
25.9493	245.245	1364.0
25.956	245.557	1364.2
25.9596	242.645	1364.4
25.9602	245.635	1364.6
25.9462	244.829	1364.8
25.9703	244.764	1365.0
25.964	245.804	1365.2
25.9598	245.596	1365.4
25.9525	244.244	1365.6
25.9521	244.387	1365.8
25.9699	244.699	1366.0
25.9752	246.779	1366.2
25.9695	245.336	1366.4
25.9621	245.752	1366.6
25.9714	245.414	1366.8
25.9676	245.245	1367.0
25.9634	245.284	1367.2
25.9718	244.894	1367.4
25.9611	244.01	1367.6
25.9743	244.465	1367.8
25.956	244.491	1368.0
25.9649	246.324	1368.2
25.967	245.323	1368.4
25.9634	244.582	1368.6
25.964	245.713	1368.8
25.9722	244.569	1369.0
25.9424	245.206	1369.2
25.9554	243.698	1369.4
25.9602	246.155	1369.6
25.9743	246.363	1369.8
25.9607	245.375	1370.0
25.9752	245.83	1370.2
25.9527	246.142	1370.4
25.9588	245.284	1370.6
25.9504	244.634	1370.8
25.9499	245.817	1371.0
25.9489	247.052	1371.2
25.9647	247.039	1371.4
25.9411	245.388	1371.6
25.9663	244.205	1371.8
25.9535	245.284	1372.0
25.9428	244.608	1372.2
25.9521	245.479	1372.4
25.947	244.634	1372.6
25.9428	246.324	1372.8
25.9476	244.465	1373.0
25.9432	246.285	1373.2
25.9493	245.245	1373.4
25.9502	245.349	1373.6
25.9544	246.948	1373.8
25.9493	245.05	1374.0
25.9508	245.791	1374.2
25.9535	245.453	1374.4
25.9462	245.531	1374.6
25.9499	244.998	1374.8
25.9424	246.259	1375.0
25.9476	245.284	1375.2
25.9615	245.895	1375.4
25.9386	245.557	1375.6
25.9361	244.127	1375.8
25.9371	245.583	1376.0
25.9298	245.739	1376.2
25.9405	246.844	1376.4
25.9502	245.024	1376.6
25.9663	246.272	1376.8
25.9279	246.025	1377.0
25.9453	246.025	1377.2
25.9598	245.505	1377.4
25.9546	245.492	1377.6
25.9504	246.714	1377.8
25.9443	244.673	1378.0
25.9415	246.181	1378.2
25.9502	244.387	1378.4
25.9434	246.272	1378.6
25.9441	246.168	1378.8
25.9333	246.805	1379.0
25.946	244.634	1379.2
25.9535	244.907	1379.4
25.9443	244.842	1379.6
25.948	245.596	1379.8
25.9567	245.908	1380.0
25.9396	245.609	1380.2
25.9302	245.882	1380.4
25.9483	245.57	1380.6
25.9525	246.974	1380.8
25.9281	245.258	1381.0
25.9432	245.999	1381.2
25.9451	246.909	1381.4
25.9462	245.336	1381.6
25.967	245.492	1381.8
25.9239	245.986	1382.0
25.9295	245.96	1382.2
25.9525	244.647	1382.4
25.9554	246.753	1382.6
25.9443	246.61	1382.8
25.9474	245.7	1383.0
25.9521	245.284	1383.2
25.9531	245.856	1383.4
25.9485	245.167	1383.6
25.9432	245.778	1383.8
25.9531	246.896	1384.0
25.9518	245.817	1384.2
25.9411	246.389	1384.4
25.9371	245.102	1384.6
25.9262	245.466	1384.8
25.9514	245.414	1385.0
25.9382	245.986	1385.2
25.9325	246.961	1385.4
25.9352	245.804	1385.6
25.9357	245.037	1385.8
25.9577	246.974	1386.0
25.9409	245.947	1386.2
25.9535	245.492	1386.4
25.9508	246.051	1386.6
25.9375	246.428	1386.8
25.9428	247.988	1387.0
25.9441	246.662	1387.2
25.9247	246.064	1387.4
25.9199	246.415	1387.6
25.9434	244.907	1387.8
25.9281	245.297	1388.0
25.9508	246.376	1388.2
25.9371	246.168	1388.4
25.9647	246.636	1388.6
25.9474	245.739	1388.8
25.9272	245.154	1389.0
25.9357	245.843	1389.2
25.9333	245.297	1389.4
25.9401	246.623	1389.6
25.9302	247.494	1389.8
25.9438	245.323	1390.0
25.9453	246.584	1390.2
25.9432	244.738	1390.4
25.9308	246.09	1390.6
25.9253	245.505	1390.8
25.9233	245.544	1391.0
25.9415	246.662	1391.2
25.9285	247.143	1391.4
25.9195	247.598	1391.6
25.9336	245.375	1391.8
25.9266	247.312	1392.0
25.9378	245.752	1392.2
25.9325	246.701	1392.4
25.9375	246.103	1392.6
25.9209	245.817	1392.8
25.9289	245.245	1393.0
25.9285	247.065	1393.2
25.9275	245.531	1393.4
25.9256	245.089	1393.6
25.9275	246.207	1393.8
25.9289	245.388	1394.0
25.9228	247.221	1394.2
25.9243	246.285	1394.4
25.9396	246.493	1394.6
25.9401	246.207	1394.8
25.9367	246.792	1395.0
25.9453	245.479	1395.2
25.9295	246.207	1395.4
25.9308	246.48	1395.6
25.9333	245.7	1395.8
25.9312	244.946	1396.0
25.9371	245.583	1396.2
25.9434	246.844	1396.4
25.9418	246.649	1396.6
25.9251	245.986	1396.8
25.9125	245.648	1397.0
25.9195	246.714	1397.2
25.9342	245.973	1397.4
25.9418	245.232	1397.6
25.9356	247.39	1397.8
25.9485	247.273	1398.0
25.9321	246.896	1398.2
25.9199	246.181	1398.4
25.9275	245.83	1398.6
25.9329	246.571	1398.8
25.923	245.635	1399.0
25.9228	246.701	1399.2
25.9357	246.948	1399.4
25.914	246.792	1399.6
25.9443	246.688	1399.8
25.9281	245.583	1400.0
25.9308	245.141	1400.2
25.9272	246.194	1400.4
25.9428	245.31	1400.6
25.9418	246.077	1400.8
25.9256	246.051	1401.0
25.9228	247.299	1401.2
25.9289	246.649	1401.4
25.947	246.116	1401.6
25.9199	246.584	1401.8
25.9329	245.882	1402.0
25.9325	247.143	1402.2
25.9214	246.675	1402.4
25.9092	246.74	1402.6
25.9125	246.415	1402.8
25.9218	246.428	1403.0
25.9144	245.011	1403.2
25.922	246.363	1403.4
25.9111	245.141	1403.6
25.9153	246.389	1403.8
25.9167	247.026	1404.0
25.905	246.077	1404.2
25.901	245.843	1404.4
25.9253	244.855	1404.6
25.9256	247.299	1404.8
25.9205	246.714	1405.0
25.9178	245.375	1405.2
25.9228	247.052	1405.4
25.9209	246.428	1405.6
25.9251	246.142	1405.8
25.9218	246.753	1406.0
25.9098	247.065	1406.2
25.9172	246.467	1406.4
25.9228	245.245	1406.6
25.9285	246.779	1406.8
25.9253	247.104	1407.0
25.9247	245.947	1407.2
25.9205	247.377	1407.4
25.9256	246.844	1407.6
25.915	245.947	1407.8
25.9195	245.05	1408.0
25.9188	245.635	1408.2
25.9211	246.558	1408.4
25.9289	245.999	1408.6
25.9178	246.246	1408.8
25.9209	246.623	1409.0
25.9167	246.701	1409.2
25.9031	245.648	1409.4
25.9047	247.858	1409.6
25.9262	245.843	1409.8
25.913	247.637	1410.0
25.9182	247.078	1410.2
25.8986	245.882	1410.4
25.9115	243.295	1410.6
25.9333	248.378	1410.8
25.9163	248.391	1411.0
25.9308	247.325	1411.2
25.9336	247.078	1411.4
25.9163	245.609	1411.6
25.9281	245.778	1411.8
25.9211	248.287	1412.0
25.9153	248.664	1412.2
25.9209	246.61	1412.4
25.9556	247.689	1412.6
25.9041	246.103	1412.8
25.9239	246.09	1413.0
25.927	246.935	1413.2
25.9136	246.415	1413.4
25.9199	245.362	1413.6
25.9317	247.143	1413.8
25.9033	245.791	1414.0
25.9218	247.546	1414.2
25.9073	245.921	1414.4
25.915	246.181	1414.6
25.9233	246.714	1414.8
25.9144	246.987	1415.0
25.9146	245.83	1415.2
25.9169	246.909	1415.4
25.9205	246.129	1415.6
25.901	246.103	1415.8
25.9092	246.766	1416.0
25.9125	246.428	1416.2
25.9094	247.195	1416.4
25.9281	247.676	1416.6
25.9117	247.923	1416.8
25.9134	247.39	1417.0
25.9205	247.767	1417.2
25.9102	246.519	1417.4
25.9111	247.884	1417.6
25.9121	248.014	1417.8
25.9253	247.559	1418.0
25.9052	247.689	1418.2
25.9018	246.545	1418.4
25.9108	247.728	1418.6
25.9192	247.728	1418.8
25.8926	248.56	1419.0
25.9182	246.883	1419.2
25.9192	246.74	1419.4
25.9201	247.702	1419.6
25.8923	246.948	1419.8
25.9092	247.104	1420.0
25.901	246.545	1420.2
25.9136	246.389	1420.4
25.9033	246.792	1420.6
25.8871	247.975	1420.8
25.9014	246.636	1421.0
25.9098	247.416	1421.2
25.9209	247.624	1421.4
25.9182	246.714	1421.6
25.923	246.168	1421.8
25.9064	246.974	1422.0
25.9094	248.066	1422.2
25.9089	248.105	1422.4
25.8999	247.52	1422.6
25.9079	246.493	1422.8
25.9104	246.818	1423.0
25.9201	247.819	1423.2
25.9146	247.403	1423.4
25.9104	247.247	1423.6
25.9092	246.87	1423.8
25.885	247.312	1424.0
25.9005	247.481	1424.2
25.8917	246.532	1424.4
25.8875	245.739	1424.6
25.8991	57078.242	1424.8
25.9073	246.038	1425.0
25.9001	247.221	1425.2
25.8799	247.923	1425.4
25.9008	247.832	1425.6
25.9121	247.663	1425.8
25.906	246.649	1426.0
25.9018	246.636	1426.2
25.8995	246.168	1426.4
25.9079	247.273	1426.6
25.9167	246.038	1426.8
25.901	246.87	1427.0
25.9047	247.091	1427.2
25.9092	246.051	1427.4
25.9037	247.273	1427.6
25.9033	246.129	1427.8
25.9089	246.766	1428.0
25.9188	246.519	1428.2
25.9094	247.0	1428.4
25.9136	247.286	1428.6
25.9102	246.883	1428.8
25.9172	247.481	1429.0
25.914	246.545	1429.2
25.9024	247.273	1429.4
25.9195	247.312	1429.6
25.9047	248.391	1429.8
25.9102	246.493	1430.0
25.9121	246.428	1430.2
25.9005	245.167	1430.4
25.8972	246.818	1430.6
25.9247	247.156	1430.8
25.8972	246.87	1431.0
25.9083	247.559	1431.2
25.8904	247.234	1431.4
25.8986	247.403	1431.6
25.9079	246.545	1431.8
25.8789	248.001	1432.0
25.9024	247.611	1432.2
25.9008	248.235	1432.4
25.8999	247.533	1432.6
25.8982	247.403	1432.8
25.8932	246.48	1433.0
25.8953	246.064	1433.2
25.882	248.3	1433.4
25.8829	248.274	1433.6
25.9037	246.922	1433.8
25.8982	248.235	1434.0
25.8907	247.728	1434.2
25.8999	246.454	1434.4
25.8968	247.143	1434.6
25.9024	247.494	1434.8
25.8966	246.181	1435.0
25.885	246.779	1435.2
25.8989	246.74	1435.4
25.8953	247.728	1435.6
25.9085	248.17	1435.8
25.8892	247.819	1436.0
25.9136	247.26	1436.2
25.9073	247.234	1436.4
25.8986	247.546	1436.6
25.8947	248.04	1436.8
25.9031	248.053	1437.0
25.9089	247.221	1437.2
25.9018	248.56	1437.4
25.8944	247.299	1437.6
25.9083	247.442	1437.8
25.9024	246.584	1438.0
25.9027	247.208	1438.2
25.8986	246.597	1438.4
25.9037	246.727	1438.6
25.894	247.624	1438.8
25.882	247.455	1439.0
25.9008	247.104	1439.2
25.8923	246.883	1439.4
25.8968	247.585	1439.6
25.8949	247.117	1439.8
25.8944	246.753	1440.0
25.8991	248.365	1440.2
25.8883	247.299	1440.4
25.8923	247.403	1440.6
25.8999	246.727	1440.8
25.9001	247.195	1441.0
25.8926	247.182	1441.2
25.9033	246.545	1441.4
25.8999	247.637	1441.6
25.8936	247.585	1441.8
25.8995	248.313	1442.0
25.8966	246.415	1442.2
25.9043	246.688	1442.4
25.9018	247.26	1442.6
25.9172	247.988	1442.8
25.9014	247.364	1443.0
25.8995	247.585	1443.2
25.9008	248.053	1443.4
25.8944	247.247	1443.6
25.886	247.65	1443.8
25.9153	247.741	1444.0
25.9098	247.572	1444.2
25.8947	247.611	1444.4
25.8904	247.169	1444.6
25.9008	246.974	1444.8
25.8879	247.533	1445.0
25.9041	247.962	1445.2
25.8911	246.896	1445.4
25.8995	247.416	1445.6
25.8801	246.961	1445.8
25.8842	248.456	1446.0
25.8999	248.508	1446.2
25.8995	247.403	1446.4
25.8869	247.793	1446.6
25.9092	246.467	1446.8
25.8959	247.871	1447.0
25.8923	247.585	1447.2
25.9098	246.701	1447.4
25.898	246.935	1447.6
25.894	247.494	1447.8
25.8991	247.052	1448.0
25.8904	247.65	1448.2
25.898	247.377	1448.4
25.8842	249.795	1448.6
25.8827	247.39	1448.8
25.9083	247.728	1449.0
25.8926	248.157	1449.2
25.8991	247.962	1449.4
25.8976	248.248	1449.6
25.9014	247.429	1449.8
25.8963	248.157	1450.0
25.8871	247.923	1450.2
25.8982	247.377	1450.4
25.9047	247.325	1450.6
25.898	247.0	1450.8
25.8959	246.22	1451.0
25.8968	247.858	1451.2
25.8972	247.845	1451.4
25.8982	247.091	1451.6
25.8982	248.521	1451.8
25.9014	246.649	1452.0
25.9037	245.492	1452.2
25.8772	246.805	1452.4
25.8846	248.157	1452.6
25.8871	246.818	1452.8
25.8841	246.025	1453.0
25.8917	247.377	1453.2
25.8823	246.766	1453.4
25.8768	246.48	1453.6
25.8833	246.246	1453.8
25.8911	247.871	1454.0
25.886	248.222	1454.2
25.8841	247.741	1454.4
25.8957	246.428	1454.6
25.8829	247.299	1454.8
25.8862	246.753	1455.0
25.9037	248.261	1455.2
25.8778	245.973	1455.4
25.8852	246.402	1455.6
25.8976	247.078	1455.8
25.8976	247.546	1456.0
25.8963	247.182	1456.2
25.8739	245.947	1456.4
25.9033	247.468	1456.6
25.8785	245.804	1456.8
25.8778	246.571	1457.0
25.882	246.805	1457.2
25.8781	247.897	1457.4
25.8759	248.222	1457.6
25.8966	247.013	1457.8
25.8818	246.337	1458.0
25.9052	247.208	1458.2
25.8875	247.247	1458.4
25.8869	247.416	1458.6
25.8827	247.052	1458.8
25.8869	246.116	1459.0
25.8904	247.325	1459.2
25.8976	247.026	1459.4
25.8711	247.559	1459.6
25.8598	245.466	1459.8
25.8862	246.116	1460.0
25.8846	247.806	1460.2
25.8904	247.507	1460.4
25.8833	247.104	1460.6
25.8814	248.391	1460.8
25.8772	247.871	1461.0
25.8736	247.039	1461.2
25.8753	248.196	1461.4
25.8883	246.753	1461.6
25.885	247.819	1461.8
25.8739	246.818	1462.0
25.8791	247.481	1462.2
25.8827	246.272	1462.4
25.9066	246.662	1462.6
25.886	247.949	1462.8
25.8804	248.352	1463.0
25.886	247.962	1463.2
25.8799	248.157	1463.4
25.8799	248.079	1463.6
25.8808	247.793	1463.8
25.8698	245.999	1464.0
25.886	247.52	1464.2
25.8894	247.104	1464.4
25.8749	246.649	1464.6
25.8829	246.792	1464.8
25.8781	247.065	1465.0
25.8926	246.701	1465.2
25.8808	247.39	1465.4
25.8841	247.156	1465.6
25.8932	247.481	1465.8
25.9027	246.935	1466.0
25.8928	247.78	1466.2
25.8791	247.871	1466.4
25.8801	248.053	1466.6
25.8665	246.74	1466.8
25.8879	247.533	1467.0
25.8842	247.936	1467.2
25.8892	246.649	1467.4
25.8804	246.493	1467.6
25.8972	246.818	1467.8
25.8957	248.222	1468.0
25.8894	246.675	1468.2
25.8936	246.376	1468.4
25.9024	247.988	1468.6
25.9027	248.716	1468.8
25.8991	247.364	1469.0
25.8898	246.805	1469.2
25.8804	247.247	1469.4
25.8991	247.195	1469.6
25.8808	247.208	1469.8
25.8776	248.261	1470.0
25.8902	247.26	1470.2
25.8926	247.286	1470.4
25.8766	246.428	1470.6
25.8957	248.417	1470.8
25.8976	248.417	1471.0
25.8907	246.259	1471.2
25.8785	248.157	1471.4
25.9005	247.026	1471.6
25.8953	246.519	1471.8
25.9033	247.143	1472.0
25.8917	247.0	1472.2
25.8911	247.299	1472.4
25.8957	247.754	1472.6
25.885	247.494	1472.8
25.8976	247.13	1473.0
25.9037	246.844	1473.2
25.8871	245.882	1473.4
25.8823	246.636	1473.6
25.8808	245.921	1473.8
25.8949	246.584	1474.0
25.8747	248.235	1474.2
25.8799	246.532	1474.4
25.8778	245.648	1474.6
25.8833	246.948	1474.8
25.8757	248.17	1475.0
25.882	246.454	1475.2
25.8753	247.429	1475.4
25.8932	247.13	1475.6
25.8804	247.897	1475.8
25.8884	246.701	1476.0
25.872	247.052	1476.2
25.8902	246.818	1476.4
25.8862	247.195	1476.6
25.8902	246.675	1476.8
25.8871	246.948	1477.0
25.881	247.039	1477.2
25.8842	248.443	1477.4
25.8884	246.909	1477.6
25.8759	246.688	1477.8
25.8902	247.039	1478.0
25.8833	247.221	1478.2
25.8904	246.987	1478.4
25.885	246.558	1478.6
25.8654	248.755	1478.8
25.8884	246.168	1479.0
25.8986	246.48	1479.2
25.8808	246.207	1479.4
25.8959	246.662	1479.6
25.8875	247.741	1479.8
25.8923	247.312	1480.0
25.8795	246.129	1480.2
25.8837	248.339	1480.4
25.8913	247.468	1480.6
25.9098	247.494	1480.8
25.8898	248.17	1481.0
25.8926	247.0	1481.2
25.8841	247.507	1481.4
25.885	248.144	1481.6
25.8781	247.299	1481.8
25.8949	246.103	1482.0
25.8734	247.559	1482.2
25.8804	247.936	1482.4
25.8883	247.572	1482.6
25.8823	246.649	1482.8
25.886	247.104	1483.0
25.8869	247.481	1483.2
25.8785	246.077	1483.4
25.8928	247.884	1483.6
25.8705	246.714	1483.8
25.8776	247.182	1484.0
25.8791	247.546	1484.2
25.8772	247.624	1484.4
25.8799	246.22	1484.6
25.8801	246.922	1484.8
25.9005	246.363	1485.0
25.8684	247.377	1485.2
25.8799	246.623	1485.4
25.8928	246.987	1485.6
25.8904	248.17	1485.8
25.8911	247.455	1486.0
25.8778	247.845	1486.2
25.8904	248.963	1486.4
25.8778	246.675	1486.6
25.8869	247.065	1486.8
25.8623	247.715	1487.0
25.8852	246.805	1487.2
25.8749	247.728	1487.4
25.8665	247.663	1487.6
25.8768	247.689	1487.8
25.8736	246.402	1488.0
25.8768	246.818	1488.2
25.864	247.845	1488.4
25.8785	246.701	1488.6
25.8585	247.455	1488.8
25.8673	246.805	1489.0
25.8766	246.22	1489.2
25.8707	247.468	1489.4
25.865	247.663	1489.6
25.8818	247.377	1489.8
25.8753	247.871	1490.0
25.8768	246.051	1490.2
25.8572	247.234	1490.4
25.8614	246.701	1490.6
25.8595	246.753	1490.8
25.8617	246.675	1491.0
25.8717	246.519	1491.2
25.8801	249.21	1491.4
25.8781	248.456	1491.6
25.8623	248.014	1491.8
25.8852	247.884	1492.0
25.8707	247.923	1492.2
25.873	248.482	1492.4
25.885	248.508	1492.6
25.8823	246.909	1492.8
25.8707	248.131	1493.0
25.8623	247.143	1493.2
25.8888	248.573	1493.4
25.8736	247.273	1493.6
25.8862	247.182	1493.8
25.8808	247.533	1494.0
25.86	249.678	1494.2
25.8739	246.675	1494.4
25.8823	249.041	1494.6
25.8726	248.079	1494.8
25.8808	247.468	1495.0
25.8804	248.482	1495.2
25.873	247.078	1495.4
25.8675	247.403	1495.6
25.881	248.261	1495.8
25.8789	245.661	1496.0
25.8814	248.703	1496.2
25.8711	247.299	1496.4
25.8841	247.572	1496.6
25.8715	246.857	1496.8
25.8778	248.118	1497.0
25.8614	248.651	1497.2
25.8762	247.546	1497.4
25.8711	248.495	1497.6
25.873	248.794	1497.8
25.8862	247.13	1498.0
25.8743	248.404	1498.2
25.8726	248.157	1498.4
25.8604	245.882	1498.6
25.8801	247.637	1498.8
25.8814	247.884	1499.0
25.8726	248.794	1499.2
25.8804	247.507	1499.4
25.8936	247.819	1499.6
25.8829	247.65	1499.8
25.8715	246.61	1500.0
25.8736	247.208	1500.2
25.8623	247.897	1500.4
25.8553	248.209	1500.6
25.8595	247.858	1500.8
25.8598	248.547	1501.0
25.8829	248.274	1501.2
25.872	246.883	1501.4
25.8617	249.002	1501.6
25.8598	248.027	1501.8
25.8654	245.804	1502.0
25.8633	248.378	1502.2
25.8694	246.974	1502.4
25.8749	248.014	1502.6
25.8669	246.376	1502.8
25.8705	248.586	1503.0
25.8734	246.935	1503.2
25.8684	247.195	1503.4
25.865	248.001	1503.6
25.8768	248.196	1503.8
25.8705	247.741	1504.0
25.8898	247.039	1504.2
25.8673	1783.587	1504.4
25.8724	247.533	1504.6
25.8631	246.415	1504.8
25.8789	247.52	1505.0
25.8694	249.262	1505.2
25.8549	246.766	1505.4
25.8688	247.273	1505.6
25.8785	247.026	1505.8
25.8478	248.209	1506.0
25.8627	247.052	1506.2
25.8646	247.299	1506.4
25.8595	246.883	1506.6
25.8762	248.378	1506.8
25.8669	247.637	1507.0
25.8656	247.949	1507.2
25.8698	247.338	1507.4
25.8804	248.326	1507.6
25.8636	247.793	1507.8
25.8558	247.806	1508.0
25.8579	247.364	1508.2
25.8604	246.701	1508.4
25.8688	247.702	1508.6
25.8734	247.793	1508.8
25.8608	248.521	1509.0
25.8659	247.819	1509.2
25.853	248.781	1509.4
25.8636	247.572	1509.6
25.8627	248.326	1509.8
25.8499	247.819	1510.0
25.872	247.754	1510.2
25.8608	246.155	1510.4
25.8486	246.974	1510.6
25.8656	247.104	1510.8
25.8675	247.169	1511.0
25.8512	247.585	1511.2
25.8614	247.234	1511.4
25.8608	247.104	1511.6
25.8669	248.196	1511.8
25.8591	248.183	1512.0
25.8486	247.013	1512.2
25.8486	248.287	1512.4
25.8446	246.831	1512.6
25.8503	247.143	1512.8
25.857	247.494	1513.0
25.8608	247.585	1513.2
25.8572	247.624	1513.4
25.8512	247.559	1513.6
25.8566	247.78	1513.8
25.86	249.21	1514.0
25.8698	248.677	1514.2
25.8579	248.846	1514.4
25.852	249.041	1514.6
25.8469	248.287	1514.8
25.8589	245.596	1515.0
25.8707	248.183	1515.2
25.8419	246.753	1515.4
25.8631	248.04	1515.6
25.8404	248.963	1515.8
25.8419	247.936	1516.0
25.8659	247.884	1516.2
25.8675	248.456	1516.4
25.8505	248.963	1516.6
25.8518	248.456	1516.8
25.8455	246.727	1517.0
25.8533	247.143	1517.2
25.8375	246.922	1517.4
25.8495	246.987	1517.6
25.8579	247.949	1517.8
25.8499	248.443	1518.0
25.8423	247.611	1518.2
25.8579	248.287	1518.4
25.8404	248.014	1518.6
25.857	247.546	1518.8
25.853	246.402	1519.0
25.8598	248.625	1519.2
25.8518	247.572	1519.4
25.8503	248.079	1519.6
25.8598	247.962	1519.8
25.8595	247.208	1520.0
25.8524	246.519	1520.2
25.8465	247.481	1520.4
25.8389	247.767	1520.6
25.86	247.0	1520.8
25.852	247.429	1521.0
25.8547	247.858	1521.2
25.8413	248.079	1521.4
25.8368	248.3	1521.6
25.843	248.846	1521.8
25.8528	246.649	1522.0
25.8249	247.741	1522.2
25.8539	248.144	1522.4
25.8362	247.988	1522.6
25.8556	247.273	1522.8
25.8469	248.885	1523.0
25.8608	246.389	1523.2
25.8503	247.156	1523.4
25.8398	247.338	1523.6
25.8505	247.078	1523.8
25.8543	246.571	1524.0
25.8472	247.949	1524.2
25.8404	247.273	1524.4
25.8682	246.922	1524.6
25.8682	246.87	1524.8
25.8556	246.753	1525.0
25.8472	248.365	1525.2
25.8572	246.636	1525.4
25.8469	246.025	1525.6
25.8484	245.973	1525.8
25.8673	247.624	1526.0
25.8427	248.95	1526.2
25.8493	247.364	1526.4
25.8556	247.728	1526.6
25.8595	247.975	1526.8
25.8352	247.65	1527.0
25.8436	248.066	1527.2
25.8291	246.896	1527.4
25.8385	246.922	1527.6
25.843	246.779	1527.8
25.8358	248.352	1528.0
25.8417	248.807	1528.2
25.8472	245.622	1528.4
